Date,Year,Month,Day_Number,Day_Name,Close,Open,High,Low
2/20/20,2020,2,20,Thursday,9627.83,9696.66,9714.23,9513.23
2/19/20,2020,2,19,Wednesday,9718.73,9683.94,9736.57,9676.07
2/18/20,2020,2,18,Tuesday,9629.8,9567.27,9647.72,9567.27
2/14/20,2020,2,14,Friday,9623.58,9613.88,9634.75,9583.08
2/13/20,2020,2,13,Thursday,9595.7,9540.67,9636.41,9532.74
2/12/20,2020,2,12,Wednesday,9613.2,9569.82,9615.9,9552.03
2/11/20,2020,2,11,Tuesday,9517.86,9567.81,9600.05,9493.63
2/10/20,2020,2,10,Monday,9516.84,9373.2,9517.74,9373.2
2/7/20,2020,2,7,Friday,9401.1,9397.77,9453.24,9376.91
2/6/20,2020,2,6,Thursday,9445.92,9395.69,9448.72,9357.86
2/5/20,2020,2,5,Wednesday,9367.48,9441.34,9442.75,9311.88
2/4/20,2020,2,4,Tuesday,9334.06,9256.94,9352.96,9224.86
2/3/20,2020,2,3,Monday,9126.23,9033.52,9148.5,9031.07
1/31/20,2020,1,31,Friday,8991.51,9142.53,9170.22,8961.59
1/30/20,2020,1,30,Thursday,9136.09,9038.92,9140.69,9019.72
1/29/20,2020,1,29,Wednesday,9101.61,9141.52,9153.08,9067.29
1/28/20,2020,1,28,Tuesday,9090.93,9013.23,9111.32,8994.28
1/27/20,2020,1,27,Monday,8952.18,8913.16,9001.44,8910.97
1/24/20,2020,1,24,Friday,9141.47,9266.35,9272.37,9101.44
1/23/20,2020,1,23,Thursday,9216.98,9186.14,9221.13,9145.23
1/22/20,2020,1,22,Wednesday,9188.57,9212.35,9242.48,9179.27
1/21/20,2020,1,21,Tuesday,9166.63,9145.64,9187.42,9141.78
1/17/20,2020,1,17,Friday,9173.73,9159.48,9176.47,9118.98
1/16/20,2020,1,16,Thursday,9125,9088.08,9126.07,9066.31
1/15/20,2020,1,15,Wednesday,9035.67,9039.31,9078.87,9008.95
1/14/20,2020,1,14,Tuesday,9033.42,9068.02,9080.16,9020.92
1/13/20,2020,1,13,Monday,9070.65,9007.94,9071.53,8991.35
1/10/20,2020,1,10,Friday,8966.64,9021.88,9024.87,8951.83
1/9/20,2020,1,9,Thursday,8989.63,8990.04,9004.55,8938.53
1/8/20,2020,1,8,Wednesday,8912.37,8845.45,8953.55,8834.94
1/7/20,2020,1,7,Tuesday,8846.45,8857.14,8872.47,8821.68
1/6/20,2020,1,6,Monday,8848.52,8713.89,8849.98,8713.89
1/3/20,2020,1,3,Friday,8793.9,8755.17,8843.65,8755.17
1/2/20,2020,1,2,Thursday,8872.22,8802.22,8873.63,8786.9
12/31/19,2019,12,31,Tuesday,8733.07,8681.33,8735.43,8674.38
12/30/19,2019,12,30,Monday,8709.73,8766.39,8768.29,8671.92
12/27/19,2019,12,27,Friday,8770.98,8805.86,8811.1,8749.86
12/26/19,2019,12,26,Thursday,8778.31,8717.95,8778.33,8716.03
12/24/19,2019,12,24,Tuesday,8699.51,8705.3,8708.22,8684.12
12/23/19,2019,12,23,Monday,8696.01,8703.06,8710.9,8690.14
12/20/19,2019,12,20,Friday,8678.49,8666.57,8687.66,8656.48
12/19/19,2019,12,19,Thursday,8641.29,8592.68,8642.74,8592.68
12/18/19,2019,12,18,Wednesday,8580.62,8587.2,8608.1,8578.56
12/17/19,2019,12,17,Tuesday,8575.7,8586.33,8592.45,8564.15
12/16/19,2019,12,16,Monday,8570.33,8544.26,8584.78,8542.42
12/13/19,2019,12,13,Friday,8487.71,8461.42,8517.52,8441.88
12/12/19,2019,12,12,Thursday,8466.89,8391.91,8493.11,8380.09
12/11/19,2019,12,11,Wednesday,8402.61,8371.65,8408.08,8361.37
12/10/19,2019,12,10,Tuesday,8354.29,8364.55,8392.89,8339.37
12/9/19,2019,12,9,Monday,8362.74,8388.75,8425.77,8359.87
12/6/19,2019,12,6,Friday,8397.37,8370.23,8405.85,8365.25
12/5/19,2019,12,5,Thursday,8308.4,8321.19,8321.19,8272.83
12/4/19,2019,12,4,Wednesday,8296.53,8291.86,8316.46,8285.88
12/3/19,2019,12,3,Tuesday,8254.74,8201.63,8258.4,8167.36
12/2/19,2019,12,2,Monday,8309.26,8409.87,8409.87,8274.61
11/29/19,2019,11,29,Friday,8403.68,8422.02,8435.96,8402.13
11/27/19,2019,11,27,Wednesday,8444.71,8407.23,8445.61,8399.63
11/26/19,2019,11,26,Tuesday,8385.75,8374.26,8398.04,8364.11
11/25/19,2019,11,25,Monday,8371.93,8309.55,8372.82,8309.55
11/22/19,2019,11,22,Friday,8272.05,8287.25,8292.11,8229.49
11/21/19,2019,11,21,Thursday,8265.62,8273.95,8282.33,8242.22
11/20/19,2019,11,20,Wednesday,8283.75,8315.55,8339.26,8226.25
11/19/19,2019,11,19,Tuesday,8338.74,8357.43,8357.8,8308.28
11/18/19,2019,11,18,Monday,8328.48,8303.22,8340.41,8274.68
11/15/19,2019,11,15,Friday,8315.52,8303.84,8315.9,8284.2
11/14/19,2019,11,14,Thursday,8257.83,8238.85,8264.94,8212.59
11/13/19,2019,11,13,Wednesday,8259.81,8235.68,8274.61,8233.38
11/12/19,2019,11,12,Tuesday,8263.79,8249.62,8293.18,8238.33
11/11/19,2019,11,11,Monday,8241.91,8212.37,8245.89,8202.36
11/8/19,2019,11,8,Friday,8255.89,8208.37,8256.29,8186.31
11/7/19,2019,11,7,Thursday,8219.65,8237.68,8271.82,8198.91
11/6/19,2019,11,6,Wednesday,8196.03,8204.34,8204.34,8157.36
11/5/19,2019,11,5,Tuesday,8210.18,8225.35,8229.09,8191.05
11/4/19,2019,11,4,Monday,8210.66,8218.93,8228.33,8197.32
11/1/19,2019,11,1,Friday,8161.17,8121.95,8161.98,8111.73
10/31/19,2019,10,31,Thursday,8083.83,8100.62,8110.44,8041.65
10/30/19,2019,10,30,Wednesday,8083.11,8056.9,8096.33,8017.92
10/29/19,2019,10,29,Tuesday,8047.51,8101.55,8108.61,8045.64
10/28/19,2019,10,28,Monday,8110.67,8071.39,8119.73,8070.9
10/25/19,2019,10,25,Friday,8029.22,7926.6,8033.29,7926.6
10/24/19,2019,10,24,Thursday,7966.72,7956.23,7969.66,7912.72
10/23/19,2019,10,23,Wednesday,7889.47,7858.48,7890.21,7845.09
10/22/19,2019,10,22,Tuesday,7874.62,7968.25,7977.01,7871.98
10/21/19,2019,10,21,Monday,7940.33,7911.58,7941.48,7887.74
10/18/19,2019,10,18,Friday,7868.49,7938.3,7946.81,7829.75
10/17/19,2019,10,17,Thursday,7942.14,7976.64,7981.14,7914.94
10/16/19,2019,10,16,Wednesday,7920.21,7911.99,7941.76,7898.31
10/15/19,2019,10,15,Tuesday,7942.85,7867.96,7960.14,7863.65
10/14/19,2019,10,14,Monday,7842.33,7834.74,7865.67,7827.16
10/11/19,2019,10,11,Friday,7843.87,7835.93,7904.05,7831.11
10/10/19,2019,10,10,Thursday,7740.36,7688.42,7772.68,7682.61
10/9/19,2019,10,9,Wednesday,7690.53,7678.66,7717.94,7655.48
10/8/19,2019,10,8,Tuesday,7604.27,7671.38,7707.17,7603.76
10/7/19,2019,10,7,Monday,7725.13,7725.68,7784.79,7712.68
10/4/19,2019,10,4,Friday,7754.1,7677.33,7759.36,7670.92
10/3/19,2019,10,3,Thursday,7638.39,7557.19,7640.42,7463.57
10/2/19,2019,10,2,Wednesday,7550.79,7627.59,7631.34,7513.69
10/1/19,2019,10,1,Tuesday,7684.14,7782.82,7821.72,7675.42
9/30/19,2019,9,30,Monday,7749.45,7705.97,7761.84,7693.49
9/27/19,2019,9,27,Friday,7681.58,7786.03,7790.8,7626.82
9/26/19,2019,9,26,Thursday,7771.99,7794.28,7798.12,7718.69
9/25/19,2019,9,25,Wednesday,7803.54,7706.5,7822.43,7647.63
9/24/19,2019,9,24,Tuesday,7710.04,7855.97,7873.25,7684.8
9/23/19,2019,9,23,Monday,7818.61,7815.23,7842.98,7790.29
9/20/19,2019,9,20,Friday,7823.55,7901.46,7920.53,7794.27
9/19/19,2019,9,19,Thursday,7901.79,7904.39,7950.21,7888.31
9/18/19,2019,9,18,Wednesday,7888.56,7877.58,7891.17,7791.58
9/17/19,2019,9,17,Tuesday,7888.79,7849.88,7891.21,7840.99
9/16/19,2019,9,16,Monday,7852.41,7833.73,7868.74,7831.76
9/13/19,2019,9,13,Friday,7892.95,7903.73,7923.41,7879.59
9/12/19,2019,9,12,Thursday,7917.34,7931.96,7975.33,7907.33
9/11/19,2019,9,11,Wednesday,7887.58,7820.71,7888.34,7812.07
9/10/19,2019,9,10,Tuesday,7814.74,7793.28,7817.58,7743.61
9/9/19,2019,9,9,Monday,7832.4,7876.4,7877.41,7795.86
9/6/19,2019,9,6,Friday,7852.54,7868.87,7874.99,7835.89
9/5/19,2019,9,5,Thursday,7862.54,7803.45,7879.97,7803.45
9/4/19,2019,9,4,Wednesday,7719.25,7683.78,7724.91,7663.64
9/3/19,2019,9,3,Tuesday,7609.51,7634.03,7670.17,7584.82
8/30/19,2019,8,30,Friday,7691,7743.23,7747.08,7642.9
8/29/19,2019,8,29,Thursday,7702.31,7678.69,7723.94,7654.31
8/28/19,2019,8,28,Wednesday,7587.9,7536.7,7598.15,7500.22
8/27/19,2019,8,27,Tuesday,7566.03,7630.46,7640.68,7531.96
8/26/19,2019,8,26,Monday,7575.02,7540.69,7577.77,7506.17
8/23/19,2019,8,23,Friday,7464.99,7658.48,7722.43,7442.93
8/22/19,2019,8,22,Thursday,7707.43,7750.98,7764.79,7649.28
8/21/19,2019,8,21,Wednesday,7733.22,7731.75,7754.66,7706.57
8/20/19,2019,8,20,Tuesday,7664.47,7708.31,7731.31,7664.21
8/19/19,2019,8,19,Monday,7719.32,7715.41,7740.74,7688.09
8/16/19,2019,8,16,Friday,7604.11,7548.9,7622.73,7548.9
8/15/19,2019,8,15,Thursday,7484.89,7503.14,7523.5,7429.36
8/14/19,2019,8,14,Wednesday,7490.13,7594.64,7621.7,7480.58
8/13/19,2019,8,13,Tuesday,7728.15,7553.43,7778.34,7553.33
8/12/19,2019,8,12,Monday,7561.68,7597.19,7623.44,7528.95
8/9/19,2019,8,9,Friday,7646.27,7684.56,7709.5,7591.14
8/8/19,2019,8,8,Thursday,7724.83,7608.03,7726.46,7576.82
8/7/19,2019,8,7,Wednesday,7551.9,7436.14,7569.9,7386.39
8/6/19,2019,8,6,Tuesday,7521.32,7492.02,7541.74,7432.31
8/5/19,2019,8,5,Monday,7415.69,7510.02,7528.9,7356.27
8/2/19,2019,8,2,Friday,7692.8,7740.91,7755.09,7645.18
8/1/19,2019,8,1,Thursday,7801.15,7866.6,8000.94,7769.02
7/31/19,2019,7,31,Wednesday,7848.78,7972.76,7979.2,7774.93
7/30/19,2019,7,30,Tuesday,7952.47,7927.56,7983.11,7923.45
7/29/19,2019,7,29,Monday,7989.08,8010.05,8010.05,7939.98
7/26/19,2019,7,26,Friday,8016.95,7992.13,8027.18,7986.72
7/25/19,2019,7,25,Thursday,7929.87,7979.14,7983.96,7921.21
7/24/19,2019,7,24,Wednesday,8010.6,7928.78,8010.83,7926.99
7/23/19,2019,7,23,Tuesday,7954.56,7946.05,7955.09,7895.05
7/22/19,2019,7,22,Monday,7905.12,7862.38,7918.47,7862.27
7/19/19,2019,7,19,Friday,7834.9,7944.86,7950.22,7832.39
7/18/19,2019,7,18,Thursday,7904.13,7850.12,7912.33,7827.49
7/17/19,2019,7,17,Wednesday,7888.76,7927.91,7941.1,7887.98
7/16/19,2019,7,16,Tuesday,7927.08,7958.44,7965.76,7904.95
7/15/19,2019,7,15,Monday,7966.93,7961.07,7969.79,7940.45
7/12/19,2019,7,12,Friday,7943.24,7908.58,7944.08,7900.39
7/11/19,2019,7,11,Thursday,7896.78,7918.65,7934.6,7873.16
7/10/19,2019,7,10,Wednesday,7903.4,7869.73,7923.93,7858.68
7/9/19,2019,7,9,Tuesday,7826.86,7748.29,7833.92,7748.23
7/8/19,2019,7,8,Monday,7785.79,7790.46,7792.2,7756.11
7/5/19,2019,7,5,Friday,7841.3,7806.07,7854.71,7774.59
7/3/19,2019,7,3,Wednesday,7857.69,7819.06,7857.69,7811.29
7/2/19,2019,7,2,Tuesday,7799.82,7763.03,7800.47,7746.01
7/1/19,2019,7,1,Monday,7768.14,7816.56,7820.81,7735.67
6/28/19,2019,6,28,Friday,7671.07,7674.52,7682.26,7639.44
6/27/19,2019,6,27,Thursday,7657.05,7656.68,7672.98,7636.72
6/26/19,2019,6,26,Wednesday,7627.05,7642.92,7688.64,7616.91
6/25/19,2019,6,25,Tuesday,7591.54,7720.91,7723.04,7584.17
6/24/19,2019,6,24,Monday,7723.02,7737,7746.68,7720.78
6/21/19,2019,6,21,Friday,7728.78,7719.42,7772.53,7708.25
6/20/19,2019,6,20,Thursday,7738.05,7770.17,7770.61,7681.43
6/19/19,2019,6,19,Wednesday,7667.74,7652.52,7681.56,7606.28
6/18/19,2019,6,18,Tuesday,7635.4,7606.61,7689.08,7595.59
6/17/19,2019,6,17,Monday,7526.52,7500.28,7546.99,7492.17
6/14/19,2019,6,14,Friday,7479.11,7476.47,7500.74,7454.87
6/13/19,2019,6,13,Thursday,7510.68,7500.85,7530.91,7487.09
6/12/19,2019,6,12,Wednesday,7472.29,7493.55,7507.52,7459.2
6/11/19,2019,6,11,Tuesday,7513.85,7584.75,7595.57,7489.99
6/10/19,2019,6,10,Monday,7501.93,7472.6,7573,7468.17
6/7/19,2019,6,7,Friday,7417.29,7315.33,7445.99,7309.01
6/6/19,2019,6,6,Thursday,7275.93,7229.86,7293.22,7201.59
6/5/19,2019,6,5,Wednesday,7220.9,7230.81,7235.23,7146.43
6/4/19,2019,6,4,Tuesday,7166.75,7056.18,7169.79,7023.09
6/3/19,2019,6,3,Monday,6978.02,7110.34,7126.43,6936.68
5/31/19,2019,5,31,Friday,7127.96,7148.71,7183.23,7125.97
5/30/19,2019,5,30,Thursday,7245.4,7234.83,7262.77,7204.42
5/29/19,2019,5,29,Wednesday,7216.86,7222.55,7254.2,7176.67
5/28/19,2019,5,28,Tuesday,7278.38,7321.27,7362.29,7274.7
5/24/19,2019,5,24,Friday,7300.96,7353.97,7371.3,7294.1
5/23/19,2019,5,23,Thursday,7307.93,7331.67,7337.47,7261.46
5/22/19,2019,5,22,Wednesday,7420.66,7413.84,7458.11,7410.71
5/21/19,2019,5,21,Tuesday,7451.02,7442.31,7472.71,7417.07
5/20/19,2019,5,20,Monday,7376.7,7391.73,7424.59,7351.92
5/17/19,2019,5,17,Friday,7503.68,7513.15,7605.67,7496.92
5/16/19,2019,5,16,Thursday,7580.14,7509.9,7627.03,7502.76
5/15/19,2019,5,15,Wednesday,7503.25,7354.82,7524.22,7353.9
5/14/19,2019,5,14,Tuesday,7401.88,7366.64,7449.03,7337.94
5/13/19,2019,5,13,Monday,7324.13,7385.55,7433.92,7303.64
5/10/19,2019,5,10,Friday,7586.53,7556.04,7623.01,7426.75
5/9/19,2019,5,9,Thursday,7582.75,7525.81,7605.03,7472.71
5/8/19,2019,5,8,Wednesday,7617.55,7623.32,7678.82,7593.75
5/7/19,2019,5,7,Tuesday,7640.15,7713.49,7743.06,7572.61
5/6/19,2019,5,6,Monday,7794.09,7662.92,7804.54,7662.92
5/3/19,2019,5,3,Friday,7845.73,7784.29,7847.52,7772.44
5/2/19,2019,5,2,Thursday,7724.06,7751.64,7791.51,7672.54
5/1/19,2019,5,1,Wednesday,7751.85,7828.14,7851.03,7749.74
4/30/19,2019,4,30,Tuesday,7781.46,7769.3,7792.32,7726.07
4/29/19,2019,4,29,Monday,7839.04,7825.64,7851.85,7812.97
4/26/19,2019,4,26,Friday,7826.68,7791.15,7826.89,7742.6
4/25/19,2019,4,25,Thursday,7816.92,7850.71,7851.97,7778.23
4/24/19,2019,4,24,Wednesday,7784.41,7813.02,7827.05,7783.59
4/23/19,2019,4,23,Tuesday,7810.71,7724.17,7819.34,7719.09
4/22/19,2019,4,22,Monday,7713.49,7658.37,7715.33,7653.89
4/18/19,2019,4,18,Thursday,7689.72,7688.93,7694.18,7647.4
4/17/19,2019,4,17,Wednesday,7680.72,7705.32,7715.07,7659.85
4/16/19,2019,4,16,Tuesday,7654.73,7651.19,7670.4,7631.64
4/15/19,2019,4,15,Monday,7629.12,7630.6,7636.8,7578.54
4/12/19,2019,4,12,Friday,7628.15,7624.15,7630.52,7596.56
4/11/19,2019,4,11,Thursday,7594.89,7621.4,7621.4,7580.71
4/10/19,2019,4,10,Wednesday,7611.49,7581.39,7613.41,7573.28
4/9/19,2019,4,9,Tuesday,7568.49,7571.88,7596.75,7555.62
4/8/19,2019,4,8,Monday,7599.74,7565.06,7602.08,7536.42
4/5/19,2019,4,5,Friday,7578.84,7564.27,7581.9,7554.91
4/4/19,2019,4,4,Thursday,7540.57,7542.16,7571.13,7496.3
4/3/19,2019,4,3,Wednesday,7544.97,7538.17,7589.69,7520.4
4/2/19,2019,4,2,Tuesday,7499.64,7473.51,7507.05,7461.51
4/1/19,2019,4,1,Monday,7478.42,7450.81,7481.84,7422.44
3/29/19,2019,3,29,Friday,7378.77,7377.77,7381.69,7333.17
3/28/19,2019,3,28,Thursday,7320.47,7325.06,7346.04,7277.69
3/27/19,2019,3,27,Wednesday,7308.19,7364.47,7376.99,7252.06
3/26/19,2019,3,26,Tuesday,7351.15,7378.23,7417.26,7314.38
3/25/19,2019,3,25,Monday,7316.96,7299.93,7342.51,7265.28
3/22/19,2019,3,22,Friday,7326.06,7458.44,7482.35,7323.52
3/21/19,2019,3,21,Thursday,7493.27,7356.94,7505.41,7356.94
3/20/19,2019,3,20,Wednesday,7380.75,7348.99,7422.75,7318.42
3/19/19,2019,3,19,Tuesday,7349.28,7357.58,7390.29,7321.93
3/18/19,2019,3,18,Monday,7326.28,7311.63,7348.69,7293.85
3/15/19,2019,3,15,Friday,7306.99,7274.14,7331.29,7265.63
3/14/19,2019,3,14,Thursday,7243.01,7257.31,7267.94,7240.96
3/13/19,2019,3,13,Wednesday,7256.98,7231.05,7292.86,7229.88
3/12/19,2019,3,12,Tuesday,7201.28,7176.23,7219.41,7166.95
3/11/19,2019,3,11,Monday,7164.02,7050.05,7166.92,7049.56
3/8/19,2019,3,8,Friday,7015.69,6940.9,7018.92,6940.72
3/7/19,2019,3,7,Thursday,7026.88,7089.63,7097.91,7001.81
3/6/19,2019,3,6,Wednesday,7112.47,7156.24,7162.24,7104.55
3/5/19,2019,3,5,Tuesday,7156.79,7156.66,7178.3,7120.69
3/4/19,2019,3,4,Monday,7150.83,7193.88,7205.94,7073.4
3/1/19,2019,3,1,Friday,7151.57,7152.08,7159.96,7101.07
2/28/19,2019,2,28,Thursday,7097.53,7093.2,7125.92,7081.92
2/27/19,2019,2,27,Wednesday,7117,7095.75,7125.78,7045.41
2/26/19,2019,2,26,Tuesday,7123.22,7098.97,7144.65,7087.14
2/25/19,2019,2,25,Monday,7115.43,7144.34,7161.73,7111.78
2/22/19,2019,2,22,Friday,7090.63,7055.2,7094.29,7050.01
2/21/19,2019,2,21,Thursday,7035.16,7047.08,7063.07,7001.8
2/20/19,2019,2,20,Wednesday,7062.34,7070.24,7096.15,7027.37
2/19/19,2019,2,19,Tuesday,7066.61,7033.37,7089.1,7032.78
2/15/19,2019,2,15,Friday,7055.18,7066.38,7073.99,7022.3
2/14/19,2019,2,14,Thursday,7022.42,6986.51,7047.88,6969.69
2/13/19,2019,2,13,Wednesday,7015.88,7038.32,7062.58,7009.73
2/12/19,2019,2,12,Tuesday,7014.67,6960.55,7021.76,6948.33
2/11/19,2019,2,11,Monday,6909.18,6941.26,6958.33,6893.8
2/8/19,2019,2,8,Friday,6913.13,6843.33,6914.56,6836.7
2/7/19,2019,2,7,Thursday,6904.98,6934.33,6954.77,6854.35
2/6/19,2019,2,6,Wednesday,6997.62,7023.89,7034.94,6969.83
2/5/19,2019,2,5,Tuesday,7023.52,6969.37,7029.77,6967.94
2/4/19,2019,2,4,Monday,6959.96,6876.56,6960.97,6872.6
2/1/19,2019,2,1,Friday,6875.52,6872.73,6921.95,6857.31
1/31/19,2019,1,31,Thursday,6906.84,6840.93,6936.34,6837.92
1/30/19,2019,1,30,Wednesday,6807.91,6708.56,6826.92,6688.33
1/29/19,2019,1,29,Tuesday,6632.79,6695.71,6701.47,6613.42
1/28/19,2019,1,28,Monday,6697.09,6691.84,6697.53,6644.31
1/25/19,2019,1,25,Friday,6787.37,6755.67,6800.97,6733.32
1/24/19,2019,1,24,Thursday,6702.55,6680.34,6710.73,6656.52
1/23/19,2019,1,23,Wednesday,6658.76,6689.08,6712.86,6584.5
1/22/19,2019,1,22,Tuesday,6646.81,6736.65,6738.57,6603.56
1/18/19,2019,1,18,Friday,6784.61,6771.52,6816.23,6727.94
1/17/19,2019,1,17,Thursday,6718.45,6646.19,6747.28,6637.1
1/16/19,2019,1,16,Wednesday,6668.56,6677.38,6720.41,6665.05
1/15/19,2019,1,15,Tuesday,6669.64,6571.15,6674.53,6567.32
1/14/19,2019,1,14,Monday,6541.04,6536.37,6566.87,6512.64
1/11/19,2019,1,11,Friday,6601.4,6579.89,6604.56,6562.04
1/10/19,2019,1,10,Thursday,6620.94,6551.05,6625.11,6517.54
1/9/19,2019,1,9,Wednesday,6600.69,6576.54,6631.06,6549.44
1/8/19,2019,1,8,Tuesday,6551.85,6555.91,6574.73,6457
1/7/19,2019,1,7,Monday,6488.25,6434.55,6521.44,6412.98
1/4/19,2019,1,4,Friday,6422.67,6250.05,6445.2,6234.59
1/3/19,2019,1,3,Thursday,6147.13,6274.76,6292.68,6139.4
1/2/19,2019,1,2,Wednesday,6360.87,6198.68,6394.74,6198.68
12/31/18,2018,12,31,Monday,6329.96,6354.84,6365.39,6273.94
12/28/18,2018,12,28,Friday,6285.27,6326.62,6388.36,6233.69
12/27/18,2018,12,27,Thursday,6288.3,6168.6,6291.99,6043.45
12/26/18,2018,12,26,Wednesday,6262.77,5969.08,6263.82,5921.86
12/24/18,2018,12,24,Monday,5899.35,5994.08,6075.17,5895.12
12/21/18,2018,12,21,Friday,6046.56,6293.05,6308.31,6013.98
12/20/18,2018,12,20,Thursday,6243.19,6312.72,6380.97,6161.85
12/19/18,2018,12,19,Wednesday,6342.97,6480.31,6575.39,6284.72
12/18/18,2018,12,18,Tuesday,6491.52,6503.12,6551.04,6434.6
12/17/18,2018,12,17,Monday,6448.39,6571,6621.63,6399.55
12/14/18,2018,12,14,Friday,6594.96,6679.91,6710.41,6585.31
12/13/18,2018,12,13,Thursday,6767.97,6805.7,6833.78,6724.04
12/12/18,2018,12,12,Wednesday,6763.96,6800.55,6867.66,6761.78
12/11/18,2018,12,11,Tuesday,6704.24,6782.41,6788.47,6650.83
12/10/18,2018,12,10,Monday,6682.74,6603.36,6710.39,6534.33
12/7/18,2018,12,7,Friday,6613.27,6806.63,6849.38,6594.54
12/6/18,2018,12,6,Thursday,6838.85,6652.13,6840.5,6630.82
12/4/18,2018,12,4,Tuesday,6795.21,7026.81,7045.68,6785.85
12/3/18,2018,12,3,Monday,7062.13,7106.84,7107,7013.2
11/30/18,2018,11,30,Friday,6949.01,6902.24,6951.13,6872.29
11/29/18,2018,11,29,Thursday,6892.4,6890.84,6938.02,6839.45
11/28/18,2018,11,28,Wednesday,6913.33,6756.13,6914.79,6713.29
11/27/18,2018,11,27,Tuesday,6701.04,6639.39,6715.41,6609.08
11/26/18,2018,11,26,Monday,6678.34,6616.79,6679.91,6590.89
11/23/18,2018,11,23,Friday,6527.35,6525.02,6591.56,6524.55
11/21/18,2018,11,21,Wednesday,6575.66,6608.12,6639.37,6566.31
11/20/18,2018,11,20,Tuesday,6526.96,6475.68,6614.01,6442.36
11/19/18,2018,11,19,Monday,6642.92,6832.25,6841.44,6623.37
11/16/18,2018,11,16,Friday,6867.02,6823.03,6898.13,6797.43
11/15/18,2018,11,15,Thursday,6890.45,6750.63,6908.83,6702.42
11/14/18,2018,11,14,Wednesday,6769.87,6896.2,6916.09,6736.18
11/13/18,2018,11,13,Tuesday,6830.91,6858.59,6951.44,6811.68
11/12/18,2018,11,12,Monday,6829.1,6990.37,6998.8,6819.38
11/9/18,2018,11,9,Friday,7039.15,7095.45,7104.39,6982.89
11/8/18,2018,11,8,Thursday,7158.59,7176.19,7192.32,7125.14
11/7/18,2018,11,7,Wednesday,7203.13,7068.5,7205.96,7057.71
11/6/18,2018,11,6,Tuesday,6988.85,6939.13,7024.78,6928
11/5/18,2018,11,5,Monday,6937.09,6946.15,6952.93,6859.8
11/2/18,2018,11,2,Friday,6965.29,7042.3,7085.27,6909.07
11/1/18,2018,11,1,Thursday,7069.17,6980.79,7071.84,6932.21
10/31/18,2018,10,31,Wednesday,6967.1,6933.11,7030.51,6924.09
10/30/18,2018,10,30,Tuesday,6810.12,6673.84,6816.27,6652.53
10/29/18,2018,10,29,Monday,6713.9,6954.69,6973.19,6574.75
10/26/18,2018,10,26,Friday,6852.4,6804.69,6976.94,6743.78
10/25/18,2018,10,25,Thursday,7016.39,6891.27,7063.92,6866.75
10/24/18,2018,10,24,Wednesday,6789.15,7101.85,7117.34,6777.47
10/23/18,2018,10,23,Tuesday,7118.67,7002.69,7149.13,6933.56
10/22/18,2018,10,22,Monday,7141.21,7146.03,7193.72,7088.9
10/19/18,2018,10,19,Friday,7107.23,7169.45,7227.96,7080.74
10/18/18,2018,10,18,Thursday,7116.09,7250.92,7251.54,7081.89
10/17/18,2018,10,17,Wednesday,7278.63,7310,7311.85,7205.76
10/16/18,2018,10,16,Tuesday,7276.43,7141.67,7291.26,7133.29
10/15/18,2018,10,15,Monday,7068.67,7129.31,7144.16,7047.47
10/12/18,2018,10,12,Friday,7157.21,7150.21,7179.04,7019.89
10/11/18,2018,10,11,Thursday,6964.03,7013.48,7120.1,6892.89
10/10/18,2018,10,10,Wednesday,7044.5,7319.81,7329.24,7042.06
10/9/18,2018,10,9,Tuesday,7371.62,7352.44,7430.36,7339.86
10/8/18,2018,10,8,Monday,7352.82,7356.54,7415.54,7267.02
10/5/18,2018,10,5,Friday,7399.01,7482.04,7510.45,7327.44
10/4/18,2018,10,4,Thursday,7490,7603.01,7608.24,7436.26
10/3/18,2018,10,3,Wednesday,7637.43,7663.09,7676.9,7625.6
10/2/18,2018,10,2,Tuesday,7628.28,7632.37,7685.36,7610.25
10/1/18,2018,10,1,Monday,7645.45,7673,7700.56,7627.47
9/28/18,2018,9,28,Friday,7627.65,7612.65,7649.3,7598.69
9/27/18,2018,9,27,Thursday,7629.57,7600.35,7657.8,7596.96
9/26/18,2018,9,26,Wednesday,7563.09,7563.96,7637.62,7553.26
9/25/18,2018,9,25,Tuesday,7563.19,7552.02,7568.17,7525.19
9/24/18,2018,9,24,Monday,7548.75,7477.45,7554.95,7447.23
9/21/18,2018,9,21,Friday,7531.07,7587.39,7603.86,7522.12
9/20/18,2018,9,20,Thursday,7569.03,7534.02,7582.43,7523.87
9/19/18,2018,9,19,Wednesday,7490.32,7498.24,7513.34,7441.56
9/18/18,2018,9,18,Tuesday,7494.4,7440.86,7531.2,7436.53
9/17/18,2018,9,17,Monday,7434.73,7522.59,7533.92,7427.79
9/14/18,2018,9,14,Friday,7545.5,7575.38,7581.3,7515.04
9/13/18,2018,9,13,Thursday,7561.69,7535.23,7578.76,7531.66
9/12/18,2018,9,12,Wednesday,7488.06,7493.38,7501.24,7422.91
9/11/18,2018,9,11,Tuesday,7507.87,7415.09,7519.45,7401.72
9/10/18,2018,9,10,Monday,7447.68,7466.76,7473.75,7410.74
9/7/18,2018,9,7,Friday,7430.26,7402.19,7489.4,7400.99
9/6/18,2018,9,6,Thursday,7453.17,7527.22,7532.3,7405.32
9/5/18,2018,9,5,Wednesday,7523.26,7600.95,7607.18,7498.38
9/4/18,2018,9,4,Tuesday,7622.32,7629.34,7643.45,7581.35
